symbol,date,previous_close,open,type,trigger_price,target_price,investment,return,profit,stop_loss_price,high,low,result
HINDALCO,2018-01-10,272.1,272.7,gainer,269.75,270.829,199889.1,198517.657,790.9070000000065,268.671,270.95,269.75,success
AXISBANK,2018-01-11,563.2,562,loser,561.65,559.4033999999999,199510.0,198588.20699999997,797.5430000000342,563.8966,561.65,558.85,success
COALINDIA,2018-01-11,308.55,307.25,loser,306.15,304.92539999999997,199712.5,198201.50999999998,795.9899999999907,307.3746,306.15,304,success
GRASIM,2018-01-11,1236.95,1242,gainer,1230.25,1235.171,199962.0,197277.96899999998,-792.2810000000172,1225.329,1233.25,1225,failure
ZEEL,2018-01-11,579.55,581.9,gainer,580.9,583.2236,199591.69999999998,198451.70519999997,-796.994800000015,578.5763999999999,581.3,578.05,failure
TATAMOTORS,2018-01-11,432.6,433.9,gainer,435,436.74,199594.0,200900.4,800.3999999999942,433.26,437,434.7,success
HDFC,2018-01-11,1721.2,1729.9,gainer,1727.8,1734.7112,198938.5,199491.788,794.7880000000005,1720.8888,1734.9,1727,success
VEDL,2018-01-11,334.8,335.5,gainer,334.15,335.48659999999995,199958.0,198356.7864,-796.6135999999824,332.8134,334.5,332.6,failure
BHARTIARTL,2018-01-11,506.3,507.55,gainer,506.3,508.3252,199974.7,198684.27120000002,-797.9287999999942,504.2748,507.35,504.1,failure
BPCL,2018-01-11,493.5,495,gainer,491.7,493.66679999999997,199980.0,197852.2128,-794.5871999999799,489.7332,492.9,489.4,failure
POWERGRID,2018-01-11,199.95,199.4,loser,200.25,199.449,199998.2,200047.347,803.4029999999912,201.051,200.25,199.3,success
TITAN,2018-01-11,915,916.85,gainer,910.25,913.891,199873.30000000002,199228.23799999998,793.737999999983,906.609,914.15,910.25,success
CIPLA,2018-01-11,617.05,619,gainer,614.45,616.9078000000001,199937.0,197673.4806,-793.869399999996,611.9922,615.4,611.6,failure
IBULHSGFIN,2018-01-11,1207,1204.5,loser,1204.5,1199.682,199947.0,200746.788,-799.7880000000005,1209.318,1209.6,1202.65,failure
UPL,2018-01-11,778.5,781.5,gainer,778,781.112,199282.5,199183.56,793.5599999999977,774.888,781.7,775.05,success
TECHM,2018-01-11,542.7,544,gainer,545.8,547.9832,199648.0,201109.8344,801.2344000000157,543.6167999999999,548.4,545.8,success
WIPRO,2018-01-11,326.4,324.8,loser,322.85,321.5586,199752.0,197758.53900000002,794.2109999999811,324.14140000000003,322.95,321.5,success
ULTRACEMCO,2018-01-11,4400.5,4420,gainer,4398,4415.592,198900.0,198701.63999999998,791.6399999999849,4380.408,4418,4381.6,success
BAJFINANCE,2018-01-11,1800,1795.05,loser,1786.8,1779.6527999999998,199250.55,199128.1392,-793.3392000000167,1793.9472,1794.75,1783.1,failure
ICICIBANK,2018-01-11,311.55,312.5,gainer,310.8,312.0432,200000.0,198116.352,-795.6479999999865,309.5568,311.1,309.55,failure
GAIL,2018-01-12,373.16,374.44,gainer,374.77,376.26908,199950.96,199326.67127999998,-800.5087200000125,373.27092,376.2,372.93,failure
HINDUNILVR,2018-01-12,1377.95,1381.65,gainer,1379.3,1384.8172,198957.6,197824.7232,-794.4767999999749,1373.7828,1384.4,1373.55,failure
SBIN,2018-01-12,302.15,303,gainer,303.65,304.8646,199980.0,199607.36399999997,-801.6359999999986,302.43539999999996,304.25,302.25,failure
DRREDDY,2018-01-12,2424.8,2433,gainer,2437,2446.748,199506.0,200633.336,799.3360000000102,2427.252,2447,2437,success
COALINDIA,2018-01-12,308.15,308.95,gainer,309.45,310.6878,199890.65,199413.2934,-800.8565999999992,308.2122,310.65,308.2,failure
GRASIM,2018-01-12,1245,1248.6,gainer,1232.95,1237.8818,199776.0,196482.912,-789.0879999999888,1228.0182,1236.95,1227.4,failure
SUNPHARMA,2018-01-12,587.45,590,gainer,589,591.356,199420.0,198285.672,-796.3280000000086,586.644,591.05,586.3,failure
HEROMOTOCO,2018-01-12,3715.4,3725,gainer,3716.05,3730.9142,197425.0,196162.8474,-787.8026000000245,3701.1858,3720.9,3695,failure
ZEEL,2018-01-12,580.9,583.9,gainer,582,584.328,199693.8,199840.17599999998,796.1759999999776,579.672,585.05,582,success
ITC,2018-01-12,269.95,270.5,gainer,270.5,271.582,199899.5,199099.902,-799.5979999999981,269.418,271.35,269.35,failure
TATASTEEL,2018-01-12,769,771.8,gainer,774.15,777.2466,199896.19999999998,199702.83060000002,-802.0193999999901,771.0534,776.75,769.6,failure
BPCL,2018-01-12,491.7,490.5,loser,492.45,490.48019999999997,199633.5,199625.44139999998,801.7086000000127,494.4198,493,490.2,success
M&M,2018-01-12,765,768.2,gainer,766.05,769.1142,199732.0,198376.308,-796.69200000001,762.9857999999999,768,762.85,failure
